CBSA,CBSA Code,Date,AQI,Category,Defining Parameter,Defining Site,Number of Sites Reporting
"Austin-Round Rock, TX",12420,1990-05-25,33,Good,Ozone,48-453-0003,3
"Austin-Round Rock, TX",12420,1990-05-26,29,Good,Ozone,48-453-0014,3
"Austin-Round Rock, TX",12420,1990-05-27,32,Good,Ozone,48-453-0014,2
"Austin-Round Rock, TX",12420,1990-05-28,49,Good,Ozone,48-453-0014,2
"Austin-Round Rock, TX",12420,1990-05-29,46,Good,Ozone,48-453-0014,5
"Austin-Round Rock, TX",12420,1990-05-30,40,Good,Ozone,48-453-0014,3
"Austin-Round Rock, TX",12420,1990-05-31,32,Good,Ozone,48-453-0003,3
"Austin-Round Rock, TX",12420,1990-06-02,25,Good,Ozone,48-453-0014,3
"Austin-Round Rock, TX",12420,1990-06-03,28,Good,Ozone,48-453-0014,3
"Austin-Round Rock, TX",12420,1990-06-04,47,Good,Ozone,48-453-0017,5
"Austin-Round Rock, TX",12420,1990-06-05,34,Good,Ozone,48-453-0014,3
"Austin-Round Rock, TX",12420,1990-06-06,28,Good,Ozone,48-453-0014,3
"Austin-Round Rock, TX",12420,1990-06-07,25,Good,Ozone,48-453-0014,3
"Austin-Round Rock, TX",12420,1990-06-08,28,Good,Ozone,48-453-0014,3
"Austin-Round Rock, TX",12420,1990-06-09,35,Good,Ozone,48-453-0014,3
"Austin-Round Rock, TX",12420,1990-06-10,47,Good,Ozone,48-453-0014,5
"Austin-Round Rock, TX",12420,1990-06-11,28,Good,Ozone,48-453-0014,3
"Austin-Round Rock, TX",12420,1990-06-12,28,Good,Ozone,48-453-0014,3
"Austin-Round Rock, TX",12420,1990-06-13,24,Good,Ozone,48-453-0003,3
"Austin-Round Rock, TX",12420,1990-06-14,21,Good,Ozone,48-453-0003,3
"Austin-Round Rock, TX",12420,1990-06-15,28,Good,Ozone,48-453-0003,3
"Austin-Round Rock, TX",12420,1990-06-16,28,Good,Ozone,48-453-0003,5
"Austin-Round Rock, TX",12420,1990-06-17,35,Good,Ozone,48-453-0003,3
"Austin-Round Rock, TX",12420,1990-06-18,42,Good,Ozone,48-453-0003,3
"Austin-Round Rock, TX",12420,1990-06-19,46,Good,Ozone,48-453-0003,3
"Austin-Round Rock, TX",12420,1990-06-20,35,Good,Ozone,48-453-0014,3
"Austin-Round Rock, TX",12420,1990-06-21,35,Good,Ozone,48-453-0003,3
"Austin-Round Rock, TX",12420,1990-06-22,87,Moderate,Ozone,48-453-0014,5
"Austin-Round Rock, TX",12420,1990-06-23,101,Unhealthy for Sensitive Groups,Ozone,48-453-0014,3
"Austin-Round Rock, TX",12420,1990-06-24,35,Good,Ozone,48-453-0014,3
"Austin-Round Rock, TX",12420,1990-06-25,29,Good,Ozone,48-453-0003,3
"Austin-Round Rock, TX",12420,1990-06-26,37,Good,Ozone,48-453-0003,3
"Austin-Round Rock, TX",12420,1990-06-27,49,Good,Ozone,48-453-0014,3
"Austin-Round Rock, TX",12420,1990-06-28,49,Good,Ozone,48-453-0014,5
"Austin-Round Rock, TX",12420,1990-06-29,46,Good,Ozone,48-453-0014,3
"Austin-Round Rock, TX",12420,1990-06-30,32,Good,Ozone,48-453-0014,3
"Austin-Round Rock, TX",12420,1990-07-01,28,Good,Ozone,48-453-0014,3
"Austin-Round Rock, TX",12420,1990-07-02,32,Good,Ozone,48-453-0003,3
"Austin-Round Rock, TX",12420,1990-07-03,34,Good,Ozone,48-453-0003,3
"Austin-Round Rock, TX",12420,1990-07-04,30,Good,Ozone,48-453-0003,5
"Austin-Round Rock, TX",12420,1990-07-05,33,Good,Ozone,48-453-0003,3
"Austin-Round Rock, TX",12420,1990-07-06,31,Good,Ozone,48-453-0003,3
"Austin-Round Rock, TX",12420,1990-07-07,29,Good,Ozone,48-453-0003,3
"Austin-Round Rock, TX",12420,1990-07-08,33,Good,Ozone,48-453-0003,3
"Austin-Round Rock, TX",12420,1990-07-09,40,Good,Ozone,48-453-0003,3
"Austin-Round Rock, TX",12420,1990-07-10,35,Good,Ozone,48-453-0014,4
"Austin-Round Rock, TX",12420,1990-07-11,37,Good,Ozone,48-453-0014,2
"Austin-Round Rock, TX",12420,1990-07-12,48,Good,Ozone,48-453-0014,3
"Austin-Round Rock, TX",12420,1990-07-13,47,Good,Ozone,48-453-0003,3
"Austin-Round Rock, TX",12420,1990-07-14,67,Moderate,Ozone,48-453-0014,3
"Austin-Round Rock, TX",12420,1990-07-15,42,Good,Ozone,48-453-0014,3
"Austin-Round Rock, TX",12420,1990-07-21,21,Good,Ozone,48-453-0003,3
"Austin-Round Rock, TX",12420,1990-07-22,37,Good,Ozone,48-453-0014,5
"Austin-Round Rock, TX",12420,1990-07-23,23,Good,Ozone,48-453-0003,2
"Austin-Round Rock, TX",12420,1990-07-24,19,Good,Ozone,48-453-0017,3
"Austin-Round Rock, TX",12420,1990-07-25,21,Good,Ozone,48-453-0014,3
"Austin-Round Rock, TX",12420,1990-07-26,31,Good,Ozone,48-453-0014,3
"Austin-Round Rock, TX",12420,1990-07-27,47,Good,Ozone,48-453-0014,3
"Austin-Round Rock, TX",12420,1990-07-28,119,Unhealthy for Sensitive Groups,Ozone,48-453-0014,5
"Austin-Round Rock, TX",12420,1990-07-29,156,Unhealthy,Ozone,48-453-0014,3
"Austin-Round Rock, TX",12420,1990-07-30,51,Moderate,Ozone,48-453-0014,3
"Austin-Round Rock, TX",12420,1990-07-31,100,Moderate,Ozone,48-453-0014,3
"Austin-Round Rock, TX",12420,1990-08-01,133,Unhealthy for Sensitive Groups,Ozone,48-453-0014,3
"Austin-Round Rock, TX",12420,1990-08-02,38,Good,Ozone,48-453-0014,3
"Austin-Round Rock, TX",12420,1990-08-03,29,Good,Ozone,48-453-0014,5
"Austin-Round Rock, TX",12420,1990-08-05,32,Good,Ozone,48-453-0014,3
"Austin-Round Rock, TX",12420,1990-08-06,74,Moderate,Ozone,48-453-0014,3
"Austin-Round Rock, TX",12420,1990-08-07,90,Moderate,Ozone,48-453-0014,3
"Austin-Round Rock, TX",12420,1990-08-08,182,Unhealthy,Ozone,48-453-0014,3
"Austin-Round Rock, TX",12420,1990-08-09,136,Unhealthy for Sensitive Groups,Ozone,48-453-0003,5
"Austin-Round Rock, TX",12420,1990-08-10,67,Moderate,Ozone,48-453-0014,3
"Austin-Round Rock, TX",12420,1990-08-11,87,Moderate,Ozone,48-453-0003,3
"Austin-Round Rock, TX",12420,1990-08-12,84,Moderate,Ozone,48-453-0014,3
"Austin-Round Rock, TX",12420,1990-08-13,51,Moderate,Ozone,48-453-0003,3
"Austin-Round Rock, TX",12420,1990-08-14,35,Good,Ozone,48-453-0014,3
"Austin-Round Rock, TX",12420,1990-08-15,32,Good,Ozone,48-453-0014,4
"Austin-Round Rock, TX",12420,1990-08-16,35,Good,Ozone,48-453-0014,1
"Austin-Round Rock, TX",12420,1990-08-17,33,Good,Ozone,48-453-0014,2
"Austin-Round Rock, TX",12420,1990-08-18,31,Good,Ozone,48-453-0014,2
"Austin-Round Rock, TX",12420,1990-08-19,28,Good,Ozone,48-453-0014,2
"Austin-Round Rock, TX",12420,1990-08-20,32,Good,Ozone,48-453-0003,2
"Austin-Round Rock, TX",12420,1990-08-21,71,Moderate,Ozone,48-453-0014,4
"Austin-Round Rock, TX",12420,1990-08-22,49,Good,Ozone,48-453-0014,2
"Austin-Round Rock, TX",12420,1990-08-23,38,Good,Ozone,48-453-0003,2
"Austin-Round Rock, TX",12420,1990-08-24,28,Good,Ozone,48-453-0014,3
"Austin-Round Rock, TX",12420,1990-08-25,32,Good,Ozone,48-453-0003,3
"Austin-Round Rock, TX",12420,1990-08-26,38,Good,Ozone,48-453-0003,3
"Austin-Round Rock, TX",12420,1990-08-27,58,Moderate,Ozone,48-453-0014,5
"Austin-Round Rock, TX",12420,1990-08-28,115,Unhealthy for Sensitive Groups,Ozone,48-453-0014,2
"Austin-Round Rock, TX",12420,1990-08-29,84,Moderate,Ozone,48-453-0014,2
"Austin-Round Rock, TX",12420,1990-08-30,47,Good,Ozone,48-453-0014,3
"Austin-Round Rock, TX",12420,1990-08-31,115,Unhealthy for Sensitive Groups,Ozone,48-453-0014,2
"Austin-Round Rock, TX",12420,1990-09-01,71,Moderate,Ozone,48-453-0014,3
"Austin-Round Rock, TX",12420,1990-09-02,71,Moderate,Ozone,48-453-0014,5
"Austin-Round Rock, TX",12420,1990-09-03,42,Good,Ozone,48-453-0014,3
"Austin-Round Rock, TX",12420,1990-09-04,46,Good,Ozone,48-453-0014,3
"Austin-Round Rock, TX",12420,1990-09-05,93,Moderate,Ozone,48-453-0014,2
"Austin-Round Rock, TX",12420,1990-09-06,115,Unhealthy for Sensitive Groups,Ozone,48-453-0014,3
"Austin-Round Rock, TX",12420,1990-09-07,40,Good,Ozone,48-453-0014,3
"Austin-Round Rock, TX",12420,1990-09-08,39,Good,Ozone,48-453-0014,5
"Austin-Round Rock, TX",12420,1990-09-09,28,Good,Ozone,48-453-0014,3
"Austin-Round Rock, TX",12420,1990-09-10,21,Good,Ozone,48-453-0014,2
"Austin-Round Rock, TX",12420,1990-09-11,42,Good,Ozone,48-453-0014,2
"Austin-Round Rock, TX",12420,1990-09-12,42,Good,Ozone,48-453-0014,2
"Austin-Round Rock, TX",12420,1990-09-13,31,Good,Ozone,48-453-0014,2
"Austin-Round Rock, TX",12420,1990-09-14,61,Moderate,Ozone,48-453-0014,4
"Austin-Round Rock, TX",12420,1990-09-15,58,Moderate,Ozone,48-453-0014,2
"Austin-Round Rock, TX",12420,1990-09-16,42,Good,Ozone,48-453-0014,1
"Austin-Round Rock, TX",12420,1990-09-17,28,Good,Ozone,48-453-0014,2
"Austin-Round Rock, TX",12420,1990-09-18,31,Good,Ozone,48-453-0014,3
"Austin-Round Rock, TX",12420,1990-09-19,26,Good,Ozone,48-453-0014,3
"Austin-Round Rock, TX",12420,1990-09-21,28,Good,Ozone,48-453-0017,2
"Austin-Round Rock, TX",12420,1990-09-22,34,Good,Ozone,48-453-0014,3
"Austin-Round Rock, TX",12420,1990-09-23,44,Good,Ozone,48-453-0014,3
"Austin-Round Rock, TX",12420,1990-09-24,48,Good,Ozone,48-453-0014,3
"Austin-Round Rock, TX",12420,1990-09-25,115,Unhealthy for Sensitive Groups,Ozone,48-453-0014,3
"Austin-Round Rock, TX",12420,1990-09-26,77,Moderate,Ozone,48-453-0014,4
"Austin-Round Rock, TX",12420,1990-09-27,54,Moderate,Ozone,48-453-0014,2
"Austin-Round Rock, TX",12420,1990-09-28,100,Moderate,Ozone,48-453-0014,3
"Austin-Round Rock, TX",12420,1990-09-29,192,Unhealthy,Ozone,48-453-0014,2
"Austin-Round Rock, TX",12420,1990-09-30,200,Unhealthy,Ozone,48-453-0014,2
"Austin-Round Rock, TX",12420,1990-10-01,108,Unhealthy for Sensitive Groups,Ozone,48-453-0014,2
"Austin-Round Rock, TX",12420,1990-10-02,126,Unhealthy for Sensitive Groups,Ozone,48-453-0014,4
"Austin-Round Rock, TX",12420,1990-10-04,39,Good,Ozone,48-453-0014,3
"Austin-Round Rock, TX",12420,1990-10-05,67,Moderate,Ozone,48-453-0014,3
"Austin-Round Rock, TX",12420,1990-10-06,30,Good,Ozone,48-453-0014,3
"Austin-Round Rock, TX",12420,1990-10-07,28,Good,Ozone,48-453-0014,2
"Austin-Round Rock, TX",12420,1990-10-08,34,Good,Ozone,48-453-0014,4
"Austin-Round Rock, TX",12420,1990-10-09,28,Good,Ozone,48-453-0014,3
"Austin-Round Rock, TX",12420,1990-10-10,44,Good,Ozone,48-453-0014,2
"Austin-Round Rock, TX",12420,1990-10-12,93,Moderate,Ozone,48-453-0014,3
"Austin-Round Rock, TX",12420,1990-10-13,140,Unhealthy for Sensitive Groups,Ozone,48-453-0014,3
"Austin-Round Rock, TX",12420,1990-10-14,61,Moderate,Ozone,48-453-0003,5
"Austin-Round Rock, TX",12420,1990-10-16,42,Good,Ozone,48-453-0003,3
"Austin-Round Rock, TX",12420,1990-10-17,40,Good,Ozone,48-453-0014,3
"Austin-Round Rock, TX",12420,1990-10-19,49,Good,Ozone,48-453-0014,3
"Austin-Round Rock, TX",12420,1990-10-20,51,Moderate,Ozone,48-453-0014,5
"Austin-Round Rock, TX",12420,1990-10-21,26,Good,Ozone,48-453-0014,3
"Austin-Round Rock, TX",12420,1990-10-24,54,Moderate,Ozone,48-453-0014,3
"Austin-Round Rock, TX",12420,1990-10-25,44,Good,Ozone,48-453-0014,3
"Austin-Round Rock, TX",12420,1990-10-26,101,Unhealthy for Sensitive Groups,Ozone,48-453-0014,5
"Austin-Round Rock, TX",12420,1990-10-27,77,Moderate,Ozone,48-453-0014,3
"Austin-Round Rock, TX",12420,1990-10-28,108,Unhealthy for Sensitive Groups,Ozone,48-453-0014,3
"Austin-Round Rock, TX",12420,1990-10-29,140,Unhealthy for Sensitive Groups,Ozone,48-453-0014,3
"Austin-Round Rock, TX",12420,1990-10-30,84,Moderate,Ozone,48-453-0014,3
"Austin-Round Rock, TX",12420,1990-10-31,50,Good,Ozone,48-453-0014,3
"Austin-Round Rock, TX",12420,1990-11-03,31,Good,Ozone,48-453-0014,3
"Austin-Round Rock, TX",12420,1990-11-04,19,Good,Ozone,48-453-0014,3
"Austin-Round Rock, TX",12420,1990-11-13,84,Moderate,Ozone,48-453-0014,5
"Austin-Round Rock, TX",12420,1990-11-20,28,Good,Ozone,48-453-0017,3
"Austin-Round Rock, TX",12420,1990-11-24,43,Good,Ozone,48-453-0014,3
"Austin-Round Rock, TX",12420,1990-11-25,23,Good,Ozone,48-453-0014,5
"Austin-Round Rock, TX",12420,1990-11-26,23,Good,Ozone,48-453-0014,3
"Austin-Round Rock, TX",12420,1990-12-01,38,Good,Ozone,48-453-0017,5
"Austin-Round Rock, TX",12420,1990-12-03,29,Good,Ozone,48-453-0014,3
"Austin-Round Rock, TX",12420,1990-12-07,32,Good,Ozone,48-453-0017,5
"Austin-Round Rock, TX",12420,1990-12-17,37,Good,Ozone,48-453-0014,3
"Austin-Round Rock, TX",12420,1990-12-19,29,Good,Ozone,48-453-0014,4
"Austin-Round Rock, TX",12420,1990-12-21,19,Good,Ozone,48-453-0017,3
"Austin-Round Rock, TX",12420,1990-12-22,19,Good,Ozone,48-453-0014,3
"Austin-Round Rock, TX",12420,1990-12-23,29,Good,Ozone,48-453-0014,3
"Austin-Round Rock, TX",12420,1990-12-24,33,Good,Ozone,48-453-0014,3
"Austin-Round Rock, TX",12420,1990-12-28,6,Good,Ozone,48-453-0003,2
"Austin-Round Rock, TX",12420,1990-12-29,16,Good,Ozone,48-453-0003,2
"Austin-Round Rock, TX",12420,1990-12-30,19,Good,Ozone,48-453-0014,2
"Austin-Round Rock, TX",12420,1990-12-31,21,Good,Ozone,48-453-0014,4
"Dallas-Fort Worth-Arlington, TX",19100,1990-01-02,33,Good,Ozone,48-439-1002,7
"Dallas-Fort Worth-Arlington, TX",19100,1990-01-14,42,Good,Ozone,48-113-0045,8
"Dallas-Fort Worth-Arlington, TX",19100,1990-01-15,32,Good,Ozone,48-113-0045,9
"Dallas-Fort Worth-Arlington, TX",19100,1990-01-24,37,Good,Ozone,48-439-1002,6
"Dallas-Fort Worth-Arlington, TX",19100,1990-01-27,35,Good,Ozone,48-439-1002,7
"Dallas-Fort Worth-Arlington, TX",19100,1990-02-03,23,Good,Ozone,48-439-1002,8
"Dallas-Fort Worth-Arlington, TX",19100,1990-02-08,42,Good,Ozone,48-439-1002,8
"Dallas-Fort Worth-Arlington, TX",19100,1990-02-12,49,Good,Ozone,48-439-2003,8
"Dallas-Fort Worth-Arlington, TX",19100,1990-02-13,35,Good,Ozone,48-113-0055,6
"Dallas-Fort Worth-Arlington, TX",19100,1990-02-14,26,Good,Ozone,48-439-1002,8
"Dallas-Fort Worth-Arlington, TX",19100,1990-02-20,42,Good,Ozone,48-439-2003,9
"Dallas-Fort Worth-Arlington, TX",19100,1990-02-21,29,Good,Ozone,48-251-0002,9
"Dallas-Fort Worth-Arlington, TX",19100,1990-02-25,44,Good,Ozone,48-439-2003,9
"Dallas-Fort Worth-Arlington, TX",19100,1990-02-26,47,Good,Ozone,48-439-2003,10
"Dallas-Fort Worth-Arlington, TX",19100,1990-03-02,51,Moderate,Ozone,48-251-0002,10
"Dallas-Fort Worth-Arlington, TX",19100,1990-03-03,90,Moderate,Ozone,48-251-0002,9
"Dallas-Fort Worth-Arlington, TX",19100,1990-03-04,77,Moderate,Ozone,48-251-0002,10
"Dallas-Fort Worth-Arlington, TX",19100,1990-03-09,32,Good,Ozone,48-439-2003,8
"Dallas-Fort Worth-Arlington, TX",19100,1990-03-14,40,Good,Ozone,48-439-2003,8
"Dallas-Fort Worth-Arlington, TX",19100,1990-03-16,67,Moderate,Ozone,48-439-2003,10
"Dallas-Fort Worth-Arlington, TX",19100,1990-03-17,71,Moderate,Ozone,48-251-0002,9
"Dallas-Fort Worth-Arlington, TX",19100,1990-03-18,77,Moderate,Ozone,48-251-0002,17
"Dallas-Fort Worth-Arlington, TX",19100,1990-03-19,46,Good,Ozone,48-439-2003,9
"Dallas-Fort Worth-Arlington, TX",19100,1990-03-20,71,Moderate,Ozone,48-251-0002,10
"Dallas-Fort Worth-Arlington, TX",19100,1990-03-21,100,Moderate,Ozone,48-121-0054,8
"Dallas-Fort Worth-Arlington, TX",19100,1990-03-22,48,Good,Ozone,48-251-0002,10
"Dallas-Fort Worth-Arlington, TX",19100,1990-03-23,47,Good,Ozone,48-121-0054,9
"Dallas-Fort Worth-Arlington, TX",19100,1990-03-30,28,Good,Ozone,48-439-2003,17
"Dallas-Fort Worth-Arlington, TX",19100,1990-03-31,67,Moderate,Ozone,48-251-0002,9
"Dallas-Fort Worth-Arlington, TX",19100,1990-04-02,44,Good,Ozone,48-439-2003,9
"Dallas-Fort Worth-Arlington, TX",19100,1990-04-03,122,Unhealthy for Sensitive Groups,Ozone,48-251-0002,10
"Dallas-Fort Worth-Arlington, TX",19100,1990-04-04,84,Moderate,Ozone,48-439-2003,8
"Dallas-Fort Worth-Arlington, TX",19100,1990-04-05,48,Good,Ozone,48-113-0055,15
"Dallas-Fort Worth-Arlington, TX",19100,1990-04-06,44,Good,Ozone,48-439-2003,7
"Dallas-Fort Worth-Arlington, TX",19100,1990-04-07,74,Moderate,Ozone,48-439-2003,8
"Dallas-Fort Worth-Arlington, TX",19100,1990-04-08,67,Moderate,Ozone,48-439-2003,7
"Dallas-Fort Worth-Arlington, TX",19100,1990-04-12,84,Moderate,Ozone,48-251-0002,9
"Dallas-Fort Worth-Arlington, TX",19100,1990-04-13,44,Good,Ozone,48-251-0002,10
"Dallas-Fort Worth-Arlington, TX",19100,1990-04-14,87,Moderate,Ozone,48-251-0002,8
"Dallas-Fort Worth-Arlington, TX",19100,1990-04-16,41,Good,Ozone,48-251-0002,8
"Dallas-Fort Worth-Arlington, TX",19100,1990-04-18,33,Good,Ozone,48-439-2003,9
"Dallas-Fort Worth-Arlington, TX",19100,1990-04-19,43,Good,Ozone,48-251-0002,10
"Dallas-Fort Worth-Arlington, TX",19100,1990-04-21,42,Good,Ozone,48-439-1003,8
"Dallas-Fort Worth-Arlington, TX",19100,1990-04-22,42,Good,Ozone,48-121-0054,7
"Dallas-Fort Worth-Arlington, TX",19100,1990-04-23,42,Good,Ozone,48-121-0054,15
"Dallas-Fort Worth-Arlington, TX",19100,1990-04-24,37,Good,Ozone,48-439-2003,9
"Dallas-Fort Worth-Arlington, TX",19100,1990-04-25,38,Good,Ozone,48-439-2003,10
"Dallas-Fort Worth-Arlington, TX",19100,1990-04-26,40,Good,Ozone,48-251-0002,7
"Dallas-Fort Worth-Arlington, TX",19100,1990-04-28,67,Moderate,Ozone,48-251-0002,8
"Dallas-Fort Worth-Arlington, TX",19100,1990-04-29,46,Good,Ozone,48-439-1002,16
"Dallas-Fort Worth-Arlington, TX",19100,1990-04-30,28,Good,Ozone,48-439-2003,8
"Dallas-Fort Worth-Arlington, TX",19100,1990-05-03,44,Good,Ozone,48-439-2003,7
"Dallas-Fort Worth-Arlington, TX",19100,1990-05-04,46,Good,Ozone,48-251-0002,8
"Dallas-Fort Worth-Arlington, TX",19100,1990-05-05,115,Unhealthy for Sensitive Groups,Ozone,48-251-0002,16
"Dallas-Fort Worth-Arlington, TX",19100,1990-05-06,74,Moderate,Ozone,48-251-0002,9
"Dallas-Fort Worth-Arlington, TX",19100,1990-05-07,115,Unhealthy for Sensitive Groups,Ozone,48-251-0002,9
"Dallas-Fort Worth-Arlington, TX",19100,1990-05-08,49,Good,Ozone,48-251-0002,9
"Dallas-Fort Worth-Arlington, TX",19100,1990-05-09,58,Moderate,Ozone,48-251-0002,10
"Dallas-Fort Worth-Arlington, TX",19100,1990-05-10,51,Moderate,Ozone,48-251-0002,9
"Dallas-Fort Worth-Arlington, TX",19100,1990-05-11,51,Moderate,Ozone,48-251-0002,16
"Dallas-Fort Worth-Arlington, TX",19100,1990-05-12,61,Moderate,Ozone,48-439-1002,8
"Dallas-Fort Worth-Arlington, TX",19100,1990-05-13,115,Unhealthy for Sensitive Groups,Ozone,48-439-2003,9
"Dallas-Fort Worth-Arlington, TX",19100,1990-05-14,44,Good,Ozone,48-439-2003,8
"Dallas-Fort Worth-Arlington, TX",19100,1990-05-16,44,Good,Ozone,48-439-2003,8
"Dallas-Fort Worth-Arlington, TX",19100,1990-05-17,84,Moderate,Ozone,48-439-2003,16
"Dallas-Fort Worth-Arlington, TX",19100,1990-05-18,30,Good,Ozone,48-439-2003,8
"Dallas-Fort Worth-Arlington, TX",19100,1990-05-19,39,Good,Ozone,48-251-0002,9
"Dallas-Fort Worth-Arlington, TX",19100,1990-05-20,38,Good,Ozone,48-439-2003,8
"Dallas-Fort Worth-Arlington, TX",19100,1990-05-21,115,Unhealthy for Sensitive Groups,Ozone,48-251-0002,8
"Dallas-Fort Worth-Arlington, TX",19100,1990-05-22,174,Unhealthy,Ozone,48-251-0002,9
"Dallas-Fort Worth-Arlington, TX",19100,1990-05-23,105,Unhealthy for Sensitive Groups,Ozone,48-251-0002,16
"Dallas-Fort Worth-Arlington, TX",19100,1990-05-24,84,Moderate,Ozone,48-113-0045,8
"Dallas-Fort Worth-Arlington, TX",19100,1990-05-26,40,Good,Ozone,48-251-0002,8
"Dallas-Fort Worth-Arlington, TX",19100,1990-05-27,44,Good,Ozone,48-113-0045,9
"Dallas-Fort Worth-Arlington, TX",19100,1990-05-28,87,Moderate,Ozone,48-251-0002,8
"Dallas-Fort Worth-Arlington, TX",19100,1990-05-29,67,Moderate,Ozone,48-439-2003,16
"Dallas-Fort Worth-Arlington, TX",19100,1990-05-30,47,Good,Ozone,48-439-2003,8
"Dallas-Fort Worth-Arlington, TX",19100,1990-05-31,44,Good,Ozone,48-251-0002,10
"Dallas-Fort Worth-Arlington, TX",19100,1990-06-02,40,Good,Ozone,48-439-2003,10
"Dallas-Fort Worth-Arlington, TX",19100,1990-06-03,34,Good,Ozone,48-439-2003,8
"Dallas-Fort Worth-Arlington, TX",19100,1990-06-04,150,Unhealthy for Sensitive Groups,Ozone,48-439-1002,17
"Dallas-Fort Worth-Arlington, TX",19100,1990-06-05,67,Moderate,Ozone,48-121-0054,9
"Dallas-Fort Worth-Arlington, TX",19100,1990-06-06,39,Good,Ozone,48-439-2003,10
"Dallas-Fort Worth-Arlington, TX",19100,1990-06-07,37,Good,Ozone,48-113-0045,7
"Dallas-Fort Worth-Arlington, TX",19100,1990-06-08,42,Good,Ozone,48-439-2003,8
"Dallas-Fort Worth-Arlington, TX",19100,1990-06-09,46,Good,Ozone,48-121-0054,7
"Dallas-Fort Worth-Arlington, TX",19100,1990-06-10,93,Moderate,Ozone,48-113-0045,15
"Dallas-Fort Worth-Arlington, TX",19100,1990-06-11,101,Unhealthy for Sensitive Groups,Ozone,48-121-0054,8
"Dallas-Fort Worth-Arlington, TX",19100,1990-06-12,42,Good,Ozone,48-251-0002,10
"Dallas-Fort Worth-Arlington, TX",19100,1990-06-13,34,Good,Ozone,48-113-0045,8
"Dallas-Fort Worth-Arlington, TX",19100,1990-06-14,34,Good,Ozone,48-439-2003,10
"Dallas-Fort Worth-Arlington, TX",19100,1990-06-15,40,Good,Ozone,48-121-0054,9
"Dallas-Fort Worth-Arlington, TX",19100,1990-06-16,37,Good,Ozone,48-113-0045,17
"Dallas-Fort Worth-Arlington, TX",19100,1990-06-17,44,Good,Ozone,48-121-0054,9
"Dallas-Fort Worth-Arlington, TX",19100,1990-06-18,122,Unhealthy for Sensitive Groups,Ozone,48-121-0054,10
"Dallas-Fort Worth-Arlington, TX",19100,1990-06-19,154,Unhealthy,Ozone,48-113-0045,8
"Dallas-Fort Worth-Arlington, TX",19100,1990-06-20,87,Moderate,Ozone,48-439-2003,9
"Dallas-Fort Worth-Arlington, TX",19100,1990-06-21,48,Good,Ozone,48-121-0054,8
"Dallas-Fort Worth-Arlington, TX",19100,1990-06-22,136,Unhealthy for Sensitive Groups,Ozone,48-251-0002,17
"Dallas-Fort Worth-Arlington, TX",19100,1990-06-23,216,Very Unhealthy,Ozone,48-439-2003,9
"Dallas-Fort Worth-Arlington, TX",19100,1990-06-24,84,Moderate,Ozone,48-439-2003,10
"Dallas-Fort Worth-Arlington, TX",19100,1990-06-25,90,Moderate,Ozone,48-121-0054,9
"Dallas-Fort Worth-Arlington, TX",19100,1990-06-26,77,Moderate,Ozone,48-113-0045,10
"Dallas-Fort Worth-Arlington, TX",19100,1990-06-27,108,Unhealthy for Sensitive Groups,Ozone,48-121-0054,9
"Dallas-Fort Worth-Arlington, TX",19100,1990-06-28,119,Unhealthy for Sensitive Groups,Ozone,48-113-0045,17
"Dallas-Fort Worth-Arlington, TX",19100,1990-06-29,105,Unhealthy for Sensitive Groups,Ozone,48-113-0045,9
"Dallas-Fort Worth-Arlington, TX",19100,1990-06-30,71,Moderate,Ozone,48-113-0045,10
"Dallas-Fort Worth-Arlington, TX",19100,1990-07-01,44,Good,Ozone,48-113-0045,8
"Dallas-Fort Worth-Arlington, TX",19100,1990-07-03,105,Unhealthy for Sensitive Groups,Ozone,48-121-0054,9
"Dallas-Fort Worth-Arlington, TX",19100,1990-07-04,119,Unhealthy for Sensitive Groups,Ozone,48-439-2003,16
"Dallas-Fort Worth-Arlington, TX",19100,1990-07-05,90,Moderate,Ozone,48-439-2003,8
"Dallas-Fort Worth-Arlington, TX",19100,1990-07-06,54,Moderate,Ozone,48-439-2003,9
"Dallas-Fort Worth-Arlington, TX",19100,1990-07-07,44,Good,Ozone,48-113-0045,8
"Dallas-Fort Worth-Arlington, TX",19100,1990-07-08,42,Good,Ozone,48-113-0045,8
"Dallas-Fort Worth-Arlington, TX",19100,1990-07-09,93,Moderate,Ozone,48-121-0054,8
"Dallas-Fort Worth-Arlington, TX",19100,1990-07-10,119,Unhealthy for Sensitive Groups,Ozone,48-121-0054,16
"Dallas-Fort Worth-Arlington, TX",19100,1990-07-11,122,Unhealthy for Sensitive Groups,Ozone,48-439-2003,8
"Dallas-Fort Worth-Arlington, TX",19100,1990-07-12,143,Unhealthy for Sensitive Groups,Ozone,48-251-0002,10
"Dallas-Fort Worth-Arlington, TX",19100,1990-07-13,61,Moderate,Ozone,48-439-1002,8
"Dallas-Fort Worth-Arlington, TX",19100,1990-07-14,90,Moderate,Ozone,48-439-1002,10
